"id","activity","variable","value"
10,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",0.110877231263158
10,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.226010197889362
11,"LAYING","tBodyAccJerkMagstdAverage",-0.976504858596491
11,"SITTING","tBodyAccJerkMagstdAverage",-0.974511726792453
11,"STANDING","tBodyAccJerkMagstdAverage",-0.988853960638298
11,"WALKING","tBodyAccJerkMagstdAverage",-0.403141284745763
11,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.127017223413043
11,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.490485807222222
12,"LAYING","tBodyAccJerkMagstdAverage",-0.962580915166667
12,"SITTING","tBodyAccJerkMagstdAverage",-0.972745892745098
12,"STANDING","tBodyAccJerkMagstdAverage",-0.962678857213115
12,"WALKING","tBodyAccJerkMagstdAverage",-0.02028505044
12,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",0.0655781271934783
12,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.329827968269231
13,"LAYING","tBodyAccJerkMagstdAverage",-0.980066243387097
13,"SITTING","tBodyAccJerkMagstdAverage",-0.988813098163265
13,"STANDING","tBodyAccJerkMagstdAverage",-0.981865616666667
13,"WALKING","tBodyAccJerkMagstdAverage",-0.131788528797719
13,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.0433959844
13,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.451225931090909
14,"LAYING","tBodyAccJerkMagstdAverage",-0.966450909019608
14,"SITTING","tBodyAccJerkMagstdAverage",-0.973343388888889
14,"STANDING","tBodyAccJerkMagstdAverage",-0.970437182833333
14,"WALKING","tBodyAccJerkMagstdAverage",-0.439746918474576
14,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",0.194708838913556
14,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.337086266574074
15,"LAYING","tBodyAccJerkMagstdAverage",-0.973644462777778
15,"SITTING","tBodyAccJerkMagstdAverage",-0.984639018474576
15,"STANDING","tBodyAccJerkMagstdAverage",-0.979994800566038
15,"WALKING","tBodyAccJerkMagstdAverage",-0.310071425166667
15,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",0.159631710516667
15,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.313363553125
16,"LAYING","tBodyAccJerkMagstdAverage",-0.987891003571429
16,"SITTING","tBodyAccJerkMagstdAverage",-0.983615334057971
16,"STANDING","tBodyAccJerkMagstdAverage",-0.986761550641026
16,"WALKING","tBodyAccJerkMagstdAverage",-0.403386563921569
16,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.0783498875595745
16,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.493067129607843
17,"LAYING","tBodyAccJerkMagstdAverage",-0.980126745352113
17,"SITTING","tBodyAccJerkMagstdAverage",-0.99144649921875
17,"STANDING","tBodyAccJerkMagstdAverage",-0.990363248205128
17,"WALKING","tBodyAccJerkMagstdAverage",-0.275672786229508
17,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.206576683876087
17,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.390912450416667
18,"LAYING","tBodyAccJerkMagstdAverage",-0.989526277538462
18,"SITTING","tBodyAccJerkMagstdAverage",-0.991159350526316
18,"STANDING","tBodyAccJerkMagstdAverage",-0.986015285890411
18,"WALKING","tBodyAccJerkMagstdAverage",-0.42541866125
18,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.3825173332
18,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.579330320344828
19,"LAYING","tBodyAccJerkMagstdAverage",-0.980668287831325
19,"SITTING","tBodyAccJerkMagstdAverage",-0.984205184931507
19,"STANDING","tBodyAccJerkMagstdAverage",-0.979640838082192
19,"WALKING","tBodyAccJerkMagstdAverage",0.0356558788076923
19,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",0.450612065720513
19,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.284060693125
20,"LAYING","tBodyAccJerkMagstdAverage",-0.980161687058824
20,"SITTING","tBodyAccJerkMagstdAverage",-0.972537871515151
20,"STANDING","tBodyAccJerkMagstdAverage",-0.938454372328767
20,"WALKING","tBodyAccJerkMagstdAverage",0.0210765716843137
20,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",0.0467185842571111
20,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.239444370019608
21,"LAYING","tBodyAccJerkMagstdAverage",-0.978552618777778
21,"SITTING","tBodyAccJerkMagstdAverage",-0.986520865058824
21,"STANDING","tBodyAccJerkMagstdAverage",-0.97160651494382
21,"WALKING","tBodyAccJerkMagstdAverage",-0.0838487968942308
21,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",0.0952339404955556
21,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.404183875893617
22,"LAYING","tBodyAccJerkMagstdAverage",-0.959849821805556
22,"SITTING","tBodyAccJerkMagstdAverage",-0.968576776774194
22,"STANDING","tBodyAccJerkMagstdAverage",-0.958825095396825
22,"WALKING","tBodyAccJerkMagstdAverage",0.111532924945652
22,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.0337640982530556
22,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.0876501605595238
23,"LAYING","tBodyAccJerkMagstdAverage",-0.986685651527778
23,"SITTING","tBodyAccJerkMagstdAverage",-0.973668776323529
23,"STANDING","tBodyAccJerkMagstdAverage",-0.974811528235294
23,"WALKING","tBodyAccJerkMagstdAverage",-0.0268194363050847
23,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",0.292087200087037
23,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.362708849411765
24,"LAYING","tBodyAccJerkMagstdAverage",-0.983605927361111
24,"SITTING","tBodyAccJerkMagstdAverage",-0.985418456176471
24,"STANDING","tBodyAccJerkMagstdAverage",-0.973108343043478
24,"WALKING","tBodyAccJerkMagstdAverage",-0.409824562586207
24,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.143501970018182
24,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.441068689830508
25,"LAYING","tBodyAccJerkMagstdAverage",-0.961931605342466
25,"SITTING","tBodyAccJerkMagstdAverage",-0.988311804923077
25,"STANDING","tBodyAccJerkMagstdAverage",-0.982637080945946
25,"WALKING","tBodyAccJerkMagstdAverage",-0.542870062567568
25,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.482976929827586
25,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.674513059846154
26,"LAYING","tBodyAccJerkMagstdAverage",-0.989101949473684
26,"SITTING","tBodyAccJerkMagstdAverage",-0.989986111666667
26,"STANDING","tBodyAccJerkMagstdAverage",-0.982626252972973
26,"WALKING","tBodyAccJerkMagstdAverage",-0.279350754237288
26,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.111303956316
26,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.334531344727273
27,"LAYING","tBodyAccJerkMagstdAverage",-0.988586771351351
27,"SITTING","tBodyAccJerkMagstdAverage",-0.989200539571429
27,"STANDING","tBodyAccJerkMagstdAverage",-0.98415908975
27,"WALKING","tBodyAccJerkMagstdAverage",-0.266138940350877
27,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.0386367422818182
27,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.464610567058824
28,"LAYING","tBodyAccJerkMagstdAverage",-0.973312647875
28,"SITTING","tBodyAccJerkMagstdAverage",-0.970301646111111
28,"STANDING","tBodyAccJerkMagstdAverage",-0.954068391518987
28,"WALKING","tBodyAccJerkMagstdAverage",-0.390449724259259
28,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.0418872609934783
28,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.325362338235294
29,"LAYING","tBodyAccJerkMagstdAverage",-0.994646916811594
29,"SITTING","tBodyAccJerkMagstdAverage",-0.990531729333333
29,"STANDING","tBodyAccJerkMagstdAverage",-0.990495689538462
29,"WALKING","tBodyAccJerkMagstdAverage",-0.133036273622642
29,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.0307693372041667
29,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.254485176020408
30,"LAYING","tBodyAccJerkMagstdAverage",-0.969642290285714
30,"SITTING","tBodyAccJerkMagstdAverage",-0.98605764
30,"STANDING","tBodyAccJerkMagstdAverage",-0.950762271186441
30,"WALKING","tBodyAccJerkMagstdAverage",-0.353751020923077
30,"WALKING_DOWNSTAIRS","tBodyAccJerkMagstdAverage",-0.125283184512903
30,"WALKING_UPSTAIRS","tBodyAccJerkMagstdAverage",-0.561837706461538
1,"LAYING","tBodyGyroMagmeanAverage",-0.874759548
1,"SITTING","tBodyGyroMagmeanAverage",-0.93089249
1,"STANDING","tBodyGyroMagmeanAverage",-0.976493792830189
1,"WALKING","tBodyGyroMagmeanAverage",-0.160979552536842
1,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.0757412543673469
1,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.126735589969811
2,"LAYING","tBodyGyroMagmeanAverage",-0.950011569583333
2,"SITTING","tBodyGyroMagmeanAverage",-0.946035087173913
2,"STANDING","tBodyGyroMagmeanAverage",-0.963466341851852
2,"WALKING","tBodyGyroMagmeanAverage",-0.446549092881356
2,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.162188586930426
2,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.219713472958333
3,"LAYING","tBodyGyroMagmeanAverage",-0.951564751451613
3,"SITTING","tBodyGyroMagmeanAverage",-0.919354372307692
3,"STANDING","tBodyGyroMagmeanAverage",-0.892089349344262
3,"WALKING","tBodyGyroMagmeanAverage",-0.466411754137931
3,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.215294501244898
3,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.347321812220339
4,"LAYING","tBodyGyroMagmeanAverage",-0.930236462592593
4,"SITTING","tBodyGyroMagmeanAverage",-0.9260633138
4,"STANDING","tBodyGyroMagmeanAverage",-0.900982100535714
4,"WALKING","tBodyGyroMagmeanAverage",-0.49779220106
4,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.3466062928
4,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.299779407884615
5,"LAYING","tBodyGyroMagmeanAverage",-0.946938300576923
5,"SITTING","tBodyGyroMagmeanAverage",-0.934301646590909
5,"STANDING","tBodyGyroMagmeanAverage",-0.900671630714286
5,"WALKING","tBodyGyroMagmeanAverage",-0.355933083571429
5,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.218029835319149
5,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.235516929306383
6,"LAYING","tBodyGyroMagmeanAverage",-0.908980174736842
6,"SITTING","tBodyGyroMagmeanAverage",-0.932703812181818
6,"STANDING","tBodyGyroMagmeanAverage",-0.939404744385965
6,"WALKING","tBodyGyroMagmeanAverage",-0.281207841122807
6,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",0.0142677821595833
6,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.12912124415098
7,"LAYING","tBodyGyroMagmeanAverage",-0.915793634807692
7,"SITTING","tBodyGyroMagmeanAverage",-0.897870535
7,"STANDING","tBodyGyroMagmeanAverage",-0.943425564528302
7,"WALKING","tBodyGyroMagmeanAverage",-0.305959351403509
7,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.18874081887234
7,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.239099165627451
8,"LAYING","tBodyGyroMagmeanAverage",-0.924253348518518
8,"SITTING","tBodyGyroMagmeanAverage",-0.93268224326087
8,"STANDING","tBodyGyroMagmeanAverage",-0.952848496851852
8,"WALKING","tBodyGyroMagmeanAverage",-0.00310243820125
8,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",0.0993429744078947
8,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",0.166447991
9,"LAYING","tBodyGyroMagmeanAverage",-0.9071250998
9,"SITTING","tBodyGyroMagmeanAverage",-0.9032355368
9,"STANDING","tBodyGyroMagmeanAverage",-0.921030223111111
9,"WALKING","tBodyGyroMagmeanAverage",-0.294542266826923
9,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.168921400633333
9,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.0833234490061224
10,"LAYING","tBodyGyroMagmeanAverage",-0.937590998793103
10,"SITTING","tBodyGyroMagmeanAverage",-0.944202043703704
10,"STANDING","tBodyGyroMagmeanAverage",-0.929787259772727
10,"WALKING","tBodyGyroMagmeanAverage",-0.156458730358491
10,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.0238468037578947
10,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",0.0438573846851064
11,"LAYING","tBodyGyroMagmeanAverage",-0.952523752105263
11,"SITTING","tBodyGyroMagmeanAverage",-0.951884472075472
11,"STANDING","tBodyGyroMagmeanAverage",-0.979978011489362
11,"WALKING","tBodyGyroMagmeanAverage",-0.421801673559322
11,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.19788336026087
11,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.255048336944444
12,"LAYING","tBodyGyroMagmeanAverage",-0.9308405935
12,"SITTING","tBodyGyroMagmeanAverage",-0.941907240784314
12,"STANDING","tBodyGyroMagmeanAverage",-0.888101372786885
12,"WALKING","tBodyGyroMagmeanAverage",-0.35593036512
12,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.213351510686957
12,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.316561585961538
13,"LAYING","tBodyGyroMagmeanAverage",-0.944303111935484
13,"SITTING","tBodyGyroMagmeanAverage",-0.951142644081633
13,"STANDING","tBodyGyroMagmeanAverage",-0.95782537245614
13,"WALKING","tBodyGyroMagmeanAverage",-0.218669558421053
13,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.102114480531915
13,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.237182958116364
14,"LAYING","tBodyGyroMagmeanAverage",-0.904665418431373
14,"SITTING","tBodyGyroMagmeanAverage",-0.942756369259259
14,"STANDING","tBodyGyroMagmeanAverage",-0.943530016833333
14,"WALKING","tBodyGyroMagmeanAverage",-0.137208741864407
14,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",0.166340011842444
14,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",0.365779419444444
15,"LAYING","tBodyGyroMagmeanAverage",-0.944605127222222
15,"SITTING","tBodyGyroMagmeanAverage",-0.957331628305085
15,"STANDING","tBodyGyroMagmeanAverage",-0.946961381132076
15,"WALKING","tBodyGyroMagmeanAverage",-0.243711124444444
15,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.121686320740476
15,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.201217274
16,"LAYING","tBodyGyroMagmeanAverage",-0.951777099571429
16,"SITTING","tBodyGyroMagmeanAverage",-0.946417382463768
16,"STANDING","tBodyGyroMagmeanAverage",-0.972528178205128
16,"WALKING","tBodyGyroMagmeanAverage",-0.485931932745098
16,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.309820427234043
16,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.308260568039216
17,"LAYING","tBodyGyroMagmeanAverage",-0.960733121690141
17,"SITTING","tBodyGyroMagmeanAverage",-0.967177744375
17,"STANDING","tBodyGyroMagmeanAverage",-0.978184576538462
17,"WALKING","tBodyGyroMagmeanAverage",-0.335009836885246
17,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.232641763307609
17,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.235191249091667
18,"LAYING","tBodyGyroMagmeanAverage",-0.980740846769231
18,"SITTING","tBodyGyroMagmeanAverage",-0.977634992105263
18,"STANDING","tBodyGyroMagmeanAverage",-0.963006793150685
18,"WALKING","tBodyGyroMagmeanAverage",-0.500471147857143
18,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.381022814727273
18,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.3691086
19,"LAYING","tBodyGyroMagmeanAverage",-0.953263432771084
19,"SITTING","tBodyGyroMagmeanAverage",-0.942229043835616
19,"STANDING","tBodyGyroMagmeanAverage",-0.94174504109589
19,"WALKING","tBodyGyroMagmeanAverage",0.100045071430769
19,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",0.418004608615385
19,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.06161577145
20,"LAYING","tBodyGyroMagmeanAverage",-0.9604473725
20,"SITTING","tBodyGyroMagmeanAverage",-0.939574435606061
20,"STANDING","tBodyGyroMagmeanAverage",-0.883675028630137
20,"WALKING","tBodyGyroMagmeanAverage",0.0686275147882353
20,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",0.0938419436933333
20,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",0.0223302538235294
21,"LAYING","tBodyGyroMagmeanAverage",-0.949278890222222
21,"SITTING","tBodyGyroMagmeanAverage",-0.964971113764706
21,"STANDING","tBodyGyroMagmeanAverage",-0.949837151797753
21,"WALKING","tBodyGyroMagmeanAverage",-0.284775644807692
21,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.184850019535556
21,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.168982721146809
22,"LAYING","tBodyGyroMagmeanAverage",-0.926616373333333
22,"SITTING","tBodyGyroMagmeanAverage",-0.942077432741935
22,"STANDING","tBodyGyroMagmeanAverage",-0.931624303968254
22,"WALKING","tBodyGyroMagmeanAverage",-0.210608043717391
22,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.161333309783333
22,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.1280319236
23,"LAYING","tBodyGyroMagmeanAverage",-0.949418000972222
23,"SITTING","tBodyGyroMagmeanAverage",-0.936593426911765
23,"STANDING","tBodyGyroMagmeanAverage",-0.938430293382353
23,"WALKING","tBodyGyroMagmeanAverage",-0.0120968259523729
23,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",0.0390915481555556
23,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.156527148792745
24,"LAYING","tBodyGyroMagmeanAverage",-0.953791512638889
24,"SITTING","tBodyGyroMagmeanAverage",-0.964633252352941
24,"STANDING","tBodyGyroMagmeanAverage",-0.954518594057971
24,"WALKING","tBodyGyroMagmeanAverage",-0.403064156896552
24,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.304965806363636
24,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.33443583979661
25,"LAYING","tBodyGyroMagmeanAverage",-0.809688545342466
25,"SITTING","tBodyGyroMagmeanAverage",-0.966568718615385
25,"STANDING","tBodyGyroMagmeanAverage",-0.967077442837838
25,"WALKING","tBodyGyroMagmeanAverage",-0.394362401351351
25,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.216082565601724
25,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.3186346998
26,"LAYING","tBodyGyroMagmeanAverage",-0.951863594736842
26,"SITTING","tBodyGyroMagmeanAverage",-0.954052945897436
26,"STANDING","tBodyGyroMagmeanAverage",-0.968673955540541
26,"WALKING","tBodyGyroMagmeanAverage",-0.392092024067797
26,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.23531462282
26,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.344427047636364
27,"LAYING","tBodyGyroMagmeanAverage",-0.966917594459459
27,"SITTING","tBodyGyroMagmeanAverage",-0.963565474
27,"STANDING","tBodyGyroMagmeanAverage",-0.968702956625
27,"WALKING","tBodyGyroMagmeanAverage",-0.396638753684211
27,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.164783206536364
27,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.286145719598039
28,"LAYING","tBodyGyroMagmeanAverage",-0.93710692125
28,"SITTING","tBodyGyroMagmeanAverage",-0.955175567083333
28,"STANDING","tBodyGyroMagmeanAverage",-0.894242469620253
28,"WALKING","tBodyGyroMagmeanAverage",-0.310775945814815
28,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.068246324026087
28,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.263415282690196
29,"LAYING","tBodyGyroMagmeanAverage",-0.971923623043478
29,"SITTING","tBodyGyroMagmeanAverage",-0.962377332166667
29,"STANDING","tBodyGyroMagmeanAverage",-0.980657340461539
29,"WALKING","tBodyGyroMagmeanAverage",-0.28057326754717
29,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.122968108816667
29,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",0.0439627677608163
30,"LAYING","tBodyGyroMagmeanAverage",-0.962284921142857
30,"SITTING","tBodyGyroMagmeanAverage",-0.955847323870968
30,"STANDING","tBodyGyroMagmeanAverage",-0.913890564915254
30,"WALKING","tBodyGyroMagmeanAverage",-0.0229640797463077
30,"WALKING_DOWNSTAIRS","tBodyGyroMagmeanAverage",-0.095537320533871
30,"WALKING_UPSTAIRS","tBodyGyroMagmeanAverage",-0.113608367276923
1,"LAYING","tBodyGyroMagstdAverage",-0.81901016976
1,"SITTING","tBodyGyroMagstdAverage",-0.934531840425532
1,"STANDING","tBodyGyroMagstdAverage",-0.978690028679245
1,"WALKING","tBodyGyroMagstdAverage",-0.186978364526316
1,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.225724368061224
1,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.14861931805283
2,"LAYING","tBodyGyroMagstdAverage",-0.961164053958333
2,"SITTING","tBodyGyroMagstdAverage",-0.961313624130435
2,"STANDING","tBodyGyroMagstdAverage",-0.95394338037037
2,"WALKING","tBodyGyroMagstdAverage",-0.553019916271186
2,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.274844110531915
2,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.377532167604167
3,"LAYING","tBodyGyroMagstdAverage",-0.954275110967742
3,"SITTING","tBodyGyroMagstdAverage",-0.925518103807692
3,"STANDING","tBodyGyroMagstdAverage",-0.88212522147541
3,"WALKING","tBodyGyroMagstdAverage",-0.561510683275862
3,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.245794699346939
3,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.408886653186441
4,"LAYING","tBodyGyroMagstdAverage",-0.947031781666667
4,"SITTING","tBodyGyroMagstdAverage",-0.928898293
4,"STANDING","tBodyGyroMagstdAverage",-0.885144317678571
4,"WALKING","tBodyGyroMagstdAverage",-0.553116111166667
4,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.3805726254
4,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.510974134423077
5,"LAYING","tBodyGyroMagstdAverage",-0.958287921923077
5,"SITTING","tBodyGyroMagstdAverage",-0.931414810454545
5,"STANDING","tBodyGyroMagstdAverage",-0.867041711785714
5,"WALKING","tBodyGyroMagstdAverage",-0.492176823571429
5,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.360678305253192
5,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.354687870212766
6,"LAYING","tBodyGyroMagstdAverage",-0.920914497017544
6,"SITTING","tBodyGyroMagstdAverage",-0.921259472727273
6,"STANDING","tBodyGyroMagstdAverage",-0.915891572982456
6,"WALKING","tBodyGyroMagstdAverage",-0.36560291677193
6,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.0426276750979167
6,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.199893710196078
7,"LAYING","tBodyGyroMagstdAverage",-0.918662459038462
7,"SITTING","tBodyGyroMagstdAverage",-0.898063314375
7,"STANDING","tBodyGyroMagstdAverage",-0.918438958867924
7,"WALKING","tBodyGyroMagstdAverage",-0.19828316695614
7,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.259751603446809
7,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.418144852156863
8,"LAYING","tBodyGyroMagstdAverage",-0.932470764444444
8,"SITTING","tBodyGyroMagstdAverage",-0.953001632173913
8,"STANDING","tBodyGyroMagstdAverage",-0.95322478962963
8,"WALKING","tBodyGyroMagstdAverage",-0.238746703958333
8,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.0466291872078947
8,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.109327923829268
9,"LAYING","tBodyGyroMagstdAverage",-0.8985578738
9,"SITTING","tBodyGyroMagstdAverage",-0.9066063206
9,"STANDING","tBodyGyroMagstdAverage",-0.908291403111111
9,"WALKING","tBodyGyroMagstdAverage",-0.489725811538462
9,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.322331464761905
9,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.425839761428571
10,"LAYING","tBodyGyroMagstdAverage",-0.927471165517241
10,"SITTING","tBodyGyroMagstdAverage",-0.963064577592593
10,"STANDING","tBodyGyroMagstdAverage",-0.920486810227273
10,"WALKING","tBodyGyroMagstdAverage",-0.402025135660377
10,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.280382850552632
10,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.113062673542979
11,"LAYING","tBodyGyroMagstdAverage",-0.954713182807018
11,"SITTING","tBodyGyroMagstdAverage",-0.959964488301887
11,"STANDING","tBodyGyroMagstdAverage",-0.977071437446808
11,"WALKING","tBodyGyroMagstdAverage",-0.558362783220339
11,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.339349828493478
11,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.377909862407407
12,"LAYING","tBodyGyroMagstdAverage",-0.935725715833333
12,"SITTING","tBodyGyroMagstdAverage",-0.946769241568627
12,"STANDING","tBodyGyroMagstdAverage",-0.852271618032787
12,"WALKING","tBodyGyroMagstdAverage",-0.4132083408
12,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.32045862629
12,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.525686949063462
13,"LAYING","tBodyGyroMagstdAverage",-0.944687480967742
13,"SITTING","tBodyGyroMagstdAverage",-0.963940591428571
13,"STANDING","tBodyGyroMagstdAverage",-0.944980198421053
13,"WALKING","tBodyGyroMagstdAverage",-0.253240071964912
13,"WALKING_DOWNSTAIRS","tBodyGyroMagstdAverage",-0.236762631468085
13,"WALKING_UPSTAIRS","tBodyGyroMagstdAverage",-0.415658606181818
14,"LAYING","tBodyGyroMagstdAverage",-0.913433185882353
14,"SITTING","tBodyGyroMagstdAverage",-0.947081158333333
14,"STANDING","tBodyGyroMagstdAverage",-0.931426203833333
14,"WALKING","tBodyGyroMagstdAverage",-0.201401930542373
